MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
	GAS Liander	Meeuwenlaan	1021JB	1021JB	GAS	KVB	19	100.0	94.74	100	G4	1120	0.0	10.53	
	Liander N.V. (NW)	Meeuwenlaan	1021JC	1021JC	ELK	KVB	22	100.0	95.45	82	1x25	4780	9.09	0.0	1.1
	GAS Liander	Meeuwenlaan	1021JC	1021JC	GAS	KVB	20	100.0	100.0	95	G4	1227	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1021JD	1021JD	ELK	KVB	21	100.0	100.0	90	1x25	1871	9.52	9.52	1.0
	GAS Liander	Meeuwenlaan	1021JD	1021JD	GAS	KVB	20	100.0	100.0	100	G4	1058	0.0	10.0	
	Liander N.V. (NW)	Meeuwenlaan	1021JE	1021JE	ELK	KVB	20	100.0	100.0	90	1x25	3319	20.0	5.0	1.2
	GAS Liander	Meeuwenlaan	1021JE	1021JE	GAS	KVB	20	100.0	100.0	100	G4	1479	0.0	5.0	
	Liander N.V. (NW)	Meeuwenlaan	1021JG	1021JG	ELK	KVB	18	100.0	94.44	78	1x25	1977	11.11	0.0	1.1
	GAS Liander	Meeuwenlaan	1021JG	1021JG	GAS	KVB	15	100.0	100.0	100	G4	1057	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1021JH	1021JH	ELK	KVB	16	100.0	100.0	100	1x25	2068	6.25	0.0	1.1
	GAS Liander	Meeuwenlaan	1021JH	1021JH	GAS	KVB	16	100.0	100.0	100	G4	996	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1021JJ	1021JJ	ELK	KVB	10	100.0	100.0	80	1x25	1751	0.0	0.0	1.0
	GAS Liander	Meeuwenlaan	1021JJ	1021JL	GAS	KVB	34	100.0	94.12	88	G4	2072	0.0	2.94	
Liander N.V.	Liander N.V. (NW)	Meeuwenlaan	1021JK	1021JK	ELK	KVB	11	100.0	81.82	45	1x25	4828	18.18	0.0	1.0
	Liander N.V. (NW)	Meeuwenlaan	1021JL	1021JL	ELK	KVB	22	90.91	86.36	50	3x25	3138	13.64	9.09	1.1
Liander N.V.	Liander N.V. (NW)	Meeuwenlaan	1021JM	1021JM	ELK	KVB	20	100.0	85.0	60	1x25	3394	5.0	0.0	1.1
	GAS Liander	Meeuwenlaan	1021JM	1021JM	GAS	KVB	15	100.0	100.0	80	G4	1587	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1021JN	1021JN	ELK	KVB	11	100.0	100.0	45	1x25	14219	36.36	0.0	1.4
	GAS Liander	Meeuwenlaan	1021JN	1021JN	GAS	KVB	11	100.0	100.0	55	G4	4438	0.0	0.0	
	Liander N.V. (NW)	Motorkade	1021JP	1021JR	ELK	KVB	27	100.0	96.3	70	3x25	6191	51.85	3.7	1.5
	GAS Liander	Motorkade	1021JP	1021JR	GAS	KVB	23	100.0	91.3	48	G4	1043	0.0	4.35	
Liander N.V.	Liander N.V. (NW)	Spijkerkade	1021JS	1021JS	ELK	KVB	12	100.0	75.0	50	3x25	6100	25.0	8.33	1.2
	GAS Liander	Spijkerkade	1021JS	1021JS	GAS	KVB	10	100.0	80.0	40	G16	1349	0.0	10.0	
	Liander N.V. (NW)	Hamerstraat	1021JT	1021JT	ELK	KVB	18	100.0	83.33	44	1x25	7618	16.67	11.11	1.2
	GAS Liander	Hamerstraat	1021JT	1021JT	GAS	KVB	16	100.0	100.0	56	G4	3070	0.0	12.5	
	Liander N.V. (NW)	Hamerstraat	1021JV	1021JV	ELK	KVB	14	100.0	100.0	64	1x35	14704	50.0	28.57	1.4
	GAS Liander	Hamerstraat	1021JV	1021JV	GAS	KVB	12	100.0	100.0	67	G4	3668	0.0	25.0	
Liander N.V.	Liander N.V. (NW)	Hamerstraat	1021JW	1021KE	ELK	KVB	53	100.0	66.04	47	3x25	14191	20.75	3.77	1.2
	GAS Liander	Hamerstraat	1021JW	1021KE	GAS	KVB	48	100.0	72.92	44	G4	4289	0.0	4.17	
	Liander N.V. (NW)	Beitelkade	1021KG	1021KL	ELK	KVB	13	100.0	100.0	77	3x25	10245	7.69	0.0	1.1
Liander N.V.	GAS Liander	Beitelkade	1021KG	1021KM	GAS	KVB	26	100.0	96.15	81	G4	1842	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Gedempt Hamerkanaal	1021KM	1021KM	ELK	KVB	17	100.0	82.35	65	3x25	13859	5.88	5.88	1.0
Liander N.V.	Liander N.V. (NW)	Johan van Hasseltweg	1021KN	1021KN	ELK	KVB	11	100.0	45.45	27	3x25	20725	9.09	0.0	1.3
	GAS Liander	Johan van Hasseltweg	1021KN	1021LA	GAS	KVB	33	100.0	100.0	58	G4	4419	0.0	51.52	
	Liander N.V. (NW)	Gedempt Hamerkanaal	1021KP	1021LA	ELK	KVB	28	100.0	92.86	54	1x35	6277	67.86	64.29	1.3
	Liander N.V. (NW)	IJplein	1021LB	1021LB	ELK	KVB	18	100.0	100.0	67	1x35	2283	88.89	88.89	1.0
	GAS Liander	IJplein	1021LB	1021LB	GAS	KVB	17	100.0	100.0	100	G4	785	0.0	88.24	
	Liander N.V. (NW)	IJplein	1021LC	1021LC	ELK	KVB	18	100.0	100.0	83	1x35	4561	94.44	94.44	1.0
	GAS Liander	IJplein	1021LC	1021LC	GAS	KVB	16	100.0	100.0	100	G4	784	0.0	93.75	
	Liander N.V. (NW)	IJplein	1021LD	1021LD	ELK	KVB	18	100.0	100.0	72	1x35	1725	100.0	100.0	
	GAS Liander	IJplein	1021LD	1021LD	GAS	KVB	17	100.0	100.0	94	G4	821	0.0	100.0	
	Liander N.V. (NW)	IJplein	1021LE	1021LE	ELK	KVB	18	100.0	100.0	94	1x25	1880	88.89	94.44	1.0
	GAS Liander	IJplein	1021LE	1021LE	GAS	KVB	17	100.0	100.0	100	G4	818	0.0	94.12	
	Liander N.V. (NW)	IJplein	1021LG	1021LG	ELK	KVB	17	100.0	100.0	76	1x35	2181	94.12	94.12	1.0
	GAS Liander	IJplein	1021LG	1021LG	GAS	KVB	16	100.0	100.0	100	G4	1298	0.0	93.75	
	Liander N.V. (NW)	IJplein	1021LH	1021LH	ELK	KVB	18	100.0	100.0	89	1x35	2321	88.89	88.89	1.0
	GAS Liander	IJplein	1021LH	1021LH	GAS	KVB	17	100.0	100.0	100	G4	655	0.0	88.24	
	Liander N.V. (NW)	IJplein	1021LJ	1021LJ	ELK	KVB	18	100.0	100.0	78	1x35	1970	100.0	100.0	
	GAS Liander	IJplein	1021LJ	1021LJ	GAS	KVB	17	100.0	100.0	100	G4	808	0.0	100.0	
	Liander N.V. (NW)	IJplein	1021LK	1021LK	ELK	KVB	17	100.0	100.0	82	1x35	1966	94.12	94.12	1.0
	GAS Liander	IJplein	1021LK	1021LK	GAS	KVB	16	100.0	100.0	100	G4	812	0.0	100.0	
	Liander N.V. (NW)	IJplein	1021LL	1021LL	ELK	KVB	24	100.0	100.0	88	1x35	2000	79.17	83.33	1.0
	GAS Liander	IJplein	1021LL	1021LL	GAS	KVB	23	100.0	100.0	100	G4	695	0.0	86.96	
	Liander N.V. (NW)	IJplein	1021LM	1021LM	ELK	KVB	30	100.0	100.0	47	1x35	2244	90.0	93.33	1.0
	GAS Liander	IJplein	1021LM	1021LM	GAS	KVB	30	100.0	100.0	100	G4	645	0.0	93.33	
	Liander N.V. (NW)	IJplein	1021LN	1021LN	ELK	KVB	30	100.0	100.0	77	1x25	3157	93.33	96.67	1.0
	GAS Liander	IJplein	1021LN	1021LN	GAS	KVB	29	100.0	100.0	100	G4	748	0.0	96.55	
	Liander N.V. (NW)	IJplein	1021LP	1021LP	ELK	KVB	28	100.0	100.0	71	1x25	2012	92.86	89.29	1.0
	GAS Liander	IJplein	1021LP	1021LP	GAS	KVB	27	100.0	100.0	100	G4	842	0.0	92.59	
	Liander N.V. (NW)	IJplein	1021LR	1021LR	ELK	KVB	19	100.0	100.0	84	1x25	1866	15.79	5.26	1.1
	GAS Liander	IJplein	1021LR	1021LR	GAS	KVB	17	100.0	100.0	100	G4	852	0.0	0.0	
	Liander N.V. (NW)	IJplein	1021LS	1021LS	ELK	KVB	18	100.0	100.0	78	1x25	2056	5.56	5.56	1.0
	GAS Liander	IJplein	1021LS	1021LS	GAS	KVB	17	100.0	100.0	100	G4	794	0.0	0.0	
	Liander N.V. (NW)	IJplein	1021LT	1021LT	ELK	KVB	17	100.0	100.0	41	1x35	1713	5.88	5.88	1.0
	GAS Liander	IJplein	1021LT	1021LT	GAS	KVB	16	100.0	100.0	100	G4	807	0.0	0.0	
	Liander N.V. (NW)	IJplein	1021LV	1021LV	ELK	KVB	26	100.0	92.31	69	1x35	1706	92.31	88.46	1.0
	GAS Liander	IJplein	1021LV	1021LV	GAS	KVB	23	100.0	100.0	100	G4	771	0.0	100.0	
	Liander N.V. (NW)	IJplein	1021LW	1021LW	ELK	KVB	20	100.0	100.0	90	1x35	1986	75.0	80.0	1.0
	GAS Liander	IJplein	1021LW	1021LW	GAS	KVB	20	100.0	100.0	100	G4	677	0.0	80.0	
	Liander N.V. (NW)	IJplein	1021LX	1021LX	ELK	KVB	21	100.0	100.0	71	1x25	1738	85.71	90.48	1.0
	GAS Liander	IJplein	1021LX	1021LX	GAS	KVB	20	100.0	100.0	100	G4	716	0.0	95.0	
	Liander N.V. (NW)	IJplein	1021LZ	1021LZ	ELK	KVB	28	100.0	100.0	93	1x35	2120	96.43	96.43	1.0
	GAS Liander	IJplein	1021LZ	1021LZ	GAS	KVB	27	100.0	100.0	100	G4	919	0.0	96.3	
	Liander N.V. (NW)	IJplein	1021NA	1021NA	ELK	KVB	26	100.0	100.0	96	1x35	1971	92.31	92.31	1.0
	GAS Liander	IJplein	1021NA	1021NA	GAS	KVB	26	100.0	100.0	100	G4	799	0.0	92.31	
	Liander N.V. (NW)	IJplein	1021NB	1021NB	ELK	KVB	25	100.0	100.0	64	1x35	1686	68.0	72.0	1.0
	GAS Liander	IJplein	1021NB	1021NB	GAS	KVB	24	100.0	100.0	100	G4	659	0.0	79.17	
	Liander N.V. (NW)	Gieterij	1021ND	1021ND	ELK	KVB	24	100.0	100.0	92	1x25	2240	12.5	4.17	1.1
	GAS Liander	Gieterij	1021ND	1021ND	GAS	KVB	21	100.0	100.0	100	G4	987	0.0	0.0	
	Liander N.V. (NW)	Smederij	1021NE	1021NE	ELK	KVB	28	100.0	100.0	93	1x25	2065	7.14	0.0	1.1
	GAS Liander	Smederij	1021NE	1021NE	GAS	KVB	27	100.0	100.0	100	G4	986	0.0	0.0	
	Liander N.V. (NW)	Smederij	1021NG	1021NG	ELK	KVB	32	100.0	100.0	84	1x25	2057	0.0	0.0	1.0
	GAS Liander	Smederij	1021NG	1021NG	GAS	KVB	30	100.0	100.0	100	G4	914	0.0	0.0	
	Liander N.V. (NW)	Koperslagerij	1021NH	1021NH	ELK	KVB	25	100.0	100.0	96	1x25	2276	8.0	0.0	1.1
	GAS Liander	Koperslagerij	1021NH	1021NH	GAS	KVB	24	100.0	100.0	100	G4	996	0.0	0.0	
	Liander N.V. (NW)	Koperslagerij	1021NJ	1021NJ	ELK	KVB	17	100.0	100.0	94	1x25	2184	0.0	0.0	1.1
	GAS Liander	Koperslagerij	1021NJ	1021NJ	GAS	KVB	16	100.0	100.0	100	G4	893	0.0	0.0	
	Liander N.V. (NW)	Koperslagerij	1021NK	1021NK	ELK	KVB	27	100.0	100.0	85	1x25	1981	0.0	0.0	1.0
	GAS Liander	Koperslagerij	1021NK	1021NK	GAS	KVB	26	100.0	100.0	100	G4	1019	0.0	0.0	
	Liander N.V. (NW)	Koperslagerij	1021NL	1021NL	ELK	KVB	26	100.0	100.0	92	1x25	2125	3.85	0.0	1.0
	GAS Liander	Koperslagerij	1021NL	1021NL	GAS	KVB	24	100.0	100.0	100	G4	914	0.0	0.0	
	Liander N.V. (NW)	Buitendraaierij	1021NM	1021NM	ELK	KVB	31	100.0	100.0	94	1x25	2139	6.45	6.45	1.0
	GAS Liander	Buitendraaierij	1021NM	1021NM	GAS	KVB	30	100.0	100.0	100	G4	979	0.0	6.67	
	Liander N.V. (NW)	Buitendraaierij	1021NN	1021NN	ELK	KVB	33	100.0	100.0	97	1x25	1983	3.03	3.03	1.0
	GAS Liander	Buitendraaierij	1021NN	1021NN	GAS	KVB	32	100.0	100.0	100	G4	843	0.0	0.0	
	Liander N.V. (NW)	Buitenzagerij	1021NP	1021NP	ELK	KVB	36	100.0	100.0	92	1x25	1885	8.33	2.78	1.0
	GAS Liander	Buitenzagerij	1021NP	1021NP	GAS	KVB	34	100.0	100.0	100	G4	804	0.0	2.94	
	Liander N.V. (NW)	Buitenzagerij	1021NR	1021NR	ELK	KVB	37	100.0	97.3	97	1x25	1976	2.7	0.0	1.0
	GAS Liander	Buitenzagerij	1021NR	1021NR	GAS	KVB	36	100.0	100.0	100	G4	818	0.0	0.0	
	Liander N.V. (NW)	Bankwerkerij	1021NS	1021NS	ELK	KVB	38	100.0	97.37	95	1x25	3317	7.89	5.26	1.0
	GAS Liander	Bankwerkerij	1021NS	1021NS	GAS	KVB	36	100.0	100.0	100	G4	941	0.0	2.78	
	Liander N.V. (NW)	Bankwerkerij	1021NT	1021NT	ELK	KVB	28	100.0	100.0	82	1x25	2527	7.14	0.0	1.1
	GAS Liander	Bankwerkerij	1021NT	1021NT	GAS	KVB	25	100.0	100.0	100	G4	1101	0.0	0.0	
	Liander N.V. (NW)	Bankwerkerij	1021NV	1021NV	ELK	KVB	37	100.0	100.0	92	1x25	2374	5.41	0.0	1.1
	GAS Liander	Bankwerkerij	1021NV	1021NV	GAS	KVB	36	100.0	100.0	100	G4	907	0.0	0.0	
	Liander N.V. (NW)	Bankwerkerij	1021NW	1021NW	ELK	KVB	27	100.0	100.0	96	1x25	2647	7.41	0.0	1.1
	GAS Liander	Bankwerkerij	1021NW	1021NW	GAS	KVB	26	100.0	100.0	100	G4	1005	0.0	0.0	
	Liander N.V. (NW)	Bankwerkerij	1021NX	1021NX	ELK	KVB	33	100.0	100.0	94	1x25	1880	3.03	0.0	1.0
	GAS Liander	Bankwerkerij	1021NX	1021NX	GAS	KVB	32	100.0	100.0	97	G4	954	0.0	0.0	
	Liander N.V. (NW)	Ketelmakerij	1021NZ	1021NZ	ELK	KVB	38	100.0	100.0	66	1x25	1953	2.63	2.63	1.0
	GAS Liander	Ketelmakerij	1021NZ	1021NZ	GAS	KVB	37	100.0	100.0	100	G4	793	0.0	0.0	
	Liander N.V. (NW)	Ketelmakerij	1021PA	1021PA	ELK	KVB	35	100.0	100.0	89	1x35	4024	14.29	2.86	1.1
	GAS Liander	Ketelmakerij	1021PA	1021PA	GAS	KVB	34	100.0	100.0	97	G4	1711	0.0	2.94	
	Liander N.V. (NW)	Motorwal	1021PC	1021PC	ELK	KVB	56	100.0	100.0	66	1x25	2089	3.57	7.14	1.0
	GAS Liander	Motorwal	1021PC	1021PC	GAS	KVB	51	100.0	100.0	100	G4	735	0.0	0.0	
	Liander N.V. (NW)	Motorwal	1021PD	1021PD	ELK	KVB	56	100.0	100.0	84	1x25	1853	1.79	7.14	1.0
	GAS Liander	Motorwal	1021PD	1021PD	GAS	KVB	51	100.0	100.0	100	G4	724	0.0	0.0	
	Liander N.V. (NW)	Motorwal	1021PE	1021PE	ELK	KVB	42	100.0	100.0	100	1x35	2077	0.0	0.0	1.0
	GAS Liander	Motorwal	1021PE	1021PE	GAS	KVB	42	100.0	100.0	100	G4	976	0.0	0.0	
	Liander N.V. (NW)	Motorwal	1021PG	1021PG	ELK	KVB	55	100.0	100.0	95	1x35	2129	0.0	0.0	1.0
	GAS Liander	Motorwal	1021PG	1021PG	GAS	KVB	54	100.0	100.0	100	G4	938	0.0	0.0	
	Liander N.V. (NW)	Motorwal	1021PH	1021PH	ELK	KVB	82	100.0	100.0	87	1x35	3220	4.88	0.0	1.0
	GAS Liander	Motorwal	1021PH	1021PH	GAS	KVB	80	100.0	98.75	96	G4	1080	0.0	0.0	
	Liander N.V. (NW)	Binnenzagerij	1021PJ	1021PJ	ELK	KVB	25	92.0	96.0	92	1x25	2070	12.0	8.0	1.0
	GAS Liander	Binnenzagerij	1021PJ	1021PJ	GAS	KVB	23	100.0	100.0	100	G4	903	0.0	8.7	
	Liander N.V. (NW)	Binnenzagerij	1021PK	1021PK	ELK	KVB	24	100.0	100.0	88	1x25	1486	16.67	4.17	1.1
	GAS Liander	Binnenzagerij	1021PK	1021PK	GAS	KVB	23	100.0	100.0	100	G4	778	0.0	4.35	
	Liander N.V. (NW)	Gedempte Insteekhaven	1021PM	1021PP	ELK	KVB	37	100.0	100.0	89	1x25	1685	8.11	2.7	1.1
	GAS Liander	Gedempte Insteekhaven	1021PM	1021PP	GAS	KVB	35	100.0	100.0	100	G4	838	0.0	0.0	
	Liander N.V. (NW)	Binnendraaierij	1021PR	1021PR	ELK	KVB	24	100.0	100.0	92	1x25	1870	4.17	0.0	1.0
	GAS Liander	Binnendraaierij	1021PR	1021PR	GAS	KVB	23	100.0	100.0	100	G4	784	0.0	0.0	
	Liander N.V. (NW)	Het Dok	1021PS	1021PS	ELK	KVB	12	100.0	100.0	92	1x25	1937	8.33	0.0	1.1
	GAS Liander	Het Dok	1021PS	1021PS	GAS	KVB	11	100.0	100.0	100	G4	1013	0.0	0.0	
	Liander N.V. (NW)	Het Dok	1021PT	1021PT	ELK	KVB	15	100.0	93.33	87	1x25	2101	13.33	0.0	1.1
	GAS Liander	Het Dok	1021PT	1021PT	GAS	KVB	13	100.0	100.0	100	G4	1000	0.0	0.0	
	Liander N.V. (NW)	Het Dok	1021PW	1021PW	ELK	KVB	26	100.0	100.0	88	1x25	2246	7.69	0.0	1.1
	GAS Liander	Het Dok	1021PW	1021PW	GAS	KVB	25	100.0	100.0	100	G4	799	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Noordwal	1021PX	1021TR	ELK	KVB	134	98.51	97.76	95	1x50	4058	3.73	0.75	1.0
	GAS Liander	Noordwal	1021PX	1021TR	GAS	KVB	132	100.0	100.0	97	G4	1260	0.0	0.76	
	Liander N.V. (NW)	Wielewaalstraat	1021TS	1021TS	ELK	KVB	18	100.0	100.0	100	1x25	2088	94.44	94.44	1.0
	GAS Liander	Wielewaalstraat	1021TS	1021TS	GAS	KVB	18	100.0	100.0	100	G4	1373	0.0	94.44	
	Liander N.V. (NW)	Wielewaalstraat	1021TT	1021TT	ELK	KVB	14	100.0	100.0	100	1x25	2149	64.29	71.43	1.0
	GAS Liander	Wielewaalstraat	1021TT	1021TT	GAS	KVB	14	100.0	100.0	100	G4	1211	0.0	71.43	
Liander N.V.	Liander N.V. (NW)	Koekoeksstraat	1021TV	1021TV	ELK	KVB	14	100.0	92.86	71	1x25	2063	0.0	0.0	1.0
	GAS Liander	Koekoeksstraat	1021TV	1021TV	GAS	KVB	11	100.0	100.0	100	G4	1498	0.0	0.0	
	Liander N.V. (NW)	Koekoeksstraat	1021TW	1021TW	ELK	KVB	26	100.0	100.0	92	1x25	2231	7.69	0.0	1.1
	GAS Liander	Koekoeksstraat	1021TW	1021TW	GAS	KVB	26	100.0	100.0	100	G4	1245	0.0	0.0	
	Liander N.V. (NW)	Koekoeksstraat	1021TX	1021TX	ELK	KVB	12	100.0	100.0	75	1x25	4551	8.33	0.0	1.1
	GAS Liander	Koekoeksstraat	1021TX	1021TX	GAS	KVB	11	100.0	100.0	100	G4	1356	0.0	0.0	
	Liander N.V. (NW)	Koekoeksstraat	1021TZ	1021TZ	ELK	KVB	26	100.0	96.15	92	1x25	2222	7.69	3.85	1.0
	GAS Liander	Koekoeksstraat	1021TZ	1021TZ	GAS	KVB	26	100.0	96.15	100	G4	1218	0.0	3.85	
	Liander N.V. (NW)	Koekoeksplein	1021VA	1021VA	ELK	KVB	17	100.0	100.0	100	1x25	2444	100.0	100.0	
	GAS Liander	Koekoeksplein	1021VA	1021VA	GAS	KVB	17	100.0	100.0	100	G4	1205	0.0	100.0	
	Liander N.V. (NW)	Koekoeksplein	1021VB	1021VB	ELK	KVB	19	100.0	100.0	100	1x25	2381	94.74	94.74	1.0
	GAS Liander	Koekoeksplein	1021VB	1021VB	GAS	KVB	19	100.0	100.0	95	G4	1439	0.0	94.74	
	Liander N.V. (NW)	Kievitstraat	1021VC	1021VC	ELK	KVB	11	100.0	100.0	82	1x25	2151	0.0	0.0	1.0
	GAS Liander	Kievitstraat	1021VC	1021VC	GAS	KVB	11	100.0	100.0	100	G4	1373	0.0	0.0	
	Liander N.V. (NW)	Kievitstraat	1021VD	1021VD	ELK	KVB	10	100.0	100.0	70	1x25	1998	10.0	0.0	1.1
	GAS Liander	Kievitstraat	1021VD	1021VD	GAS	KVB	10	100.0	100.0	100	G4	1262	0.0	0.0	
	Liander N.V. (NW)	Kievitstraat	1021VE	1021VE	ELK	KVB	23	100.0	100.0	100	1x25	1590	0.0	0.0	1.0
	GAS Liander	Kievitstraat	1021VE	1021VE	GAS	KVB	23	100.0	100.0	100	G4	1419	0.0	0.0	
	Liander N.V. (NW)	Kievitstraat	1021VG	1021VG	ELK	KVB	11	100.0	100.0	82	1x25	2161	0.0	0.0	1.0
	GAS Liander	Kievitstraat	1021VG	1021VG	GAS	KVB	11	100.0	100.0	100	G4	1326	0.0	0.0	
	Liander N.V. (NW)	Kievitstraat	1021VH	1021VH	ELK	KVB	18	100.0	88.89	39	1x25	2513	0.0	0.0	1.0
	GAS Liander	Kievitstraat	1021VH	1021VH	GAS	KVB	15	100.0	100.0	100	G4	1683	0.0	0.0	
	Liander N.V. (NW)	Mezenstraat	1021VJ	1021VK	ELK	KVB	13	92.31	92.31	100	1x25	2177	0.0	0.0	1.0
	GAS Liander	Mezenstraat	1021VJ	1021VK	GAS	KVB	12	100.0	100.0	100	G4	1196	0.0	0.0	
	Liander N.V. (NW)	Mezenstraat	1021VL	1021VL	ELK	KVB	29	93.1	93.1	90	1x25	2043	6.9	3.45	1.0
	GAS Liander	Mezenstraat	1021VL	1021VL	GAS	KVB	28	100.0	96.43	100	G4	1108	0.0	3.57	
	Liander N.V. (NW)	Kanariestraat	1021VM	1021VN	ELK	KVB	34	100.0	100.0	91	1x25	2047	8.82	5.88	1.0
	GAS Liander	Kanariestraat	1021VM	1021VN	GAS	KVB	34	100.0	100.0	100	G4	1230	0.0	5.88	
	Liander N.V. (NW)	Kanariestraat	1021VP	1021VR	ELK	KVB	26	100.0	100.0	92	1x25	2222	3.85	0.0	1.0
	GAS Liander	Kanariestraat	1021VP	1021VR	GAS	KVB	24	100.0	100.0	100	G4	1279	0.0	0.0	
	Liander N.V. (NW)	Spechtstraat	1021VS	1021VS	ELK	KVB	11	100.0	100.0	82	1x25	2127	9.09	0.0	1.1
	GAS Liander	Spechtstraat	1021VS	1021VS	GAS	KVB	10	100.0	100.0	100	G4	1350	0.0	0.0	
	Liander N.V. (NW)	Spechtstraat	1021VT	1021VT	ELK	KVB	28	100.0	96.43	61	1x25	2371	0.0	0.0	1.0
	GAS Liander	Spechtstraat	1021VT	1021VT	GAS	KVB	28	100.0	96.43	100	G4	1425	0.0	0.0	
	Liander N.V. (NW)	Spechtstraat	1021VV	1021VW	ELK	KVB	36	100.0	100.0	92	1x25	2099	5.56	0.0	1.1
	GAS Liander	Spechtstraat	1021VV	1021VW	GAS	KVB	36	100.0	100.0	100	G4	1376	0.0	0.0	
	Liander N.V. (NW)	Kwartelstraat	1021VX	1021VX	ELK	KVB	20	100.0	95.0	90	1x35	2280	5.0	0.0	1.1
	GAS Liander	Kwartelstraat	1021VX	1021VX	GAS	KVB	20	100.0	95.0	100	G4	1213	0.0	0.0	
	Liander N.V. (NW)	Kwartelstraat	1021VZ	1021VZ	ELK	KVB	14	100.0	92.86	79	1x35	3647	14.29	0.0	1.1
	GAS Liander	Kwartelstraat	1021VZ	1021VZ	GAS	KVB	14	100.0	100.0	100	G4	1246	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Nieuwendammerkade	1022AB	1022AB	ELK	KVB	78	94.87	92.31	72	3x25	6453	17.95	2.56	1.1
	GAS Liander	Nieuwendammerkade	1022AB	1022AB	GAS	KVB	59	100.0	96.61	83	G4	1668	0.0	3.39	
Liander N.V.	Liander N.V. (NW)	Zamenhofstraat	1022AC	1022AC	ELK	KVB	21	100.0	76.19	43	3x25	3643	0.0	0.0	1.1
	GAS Liander	Zamenhofstraat	1022AC	1022AC	GAS	KVB	15	100.0	100.0	100	G4	1217	0.0	0.0	
	Liander N.V. (NW)	Zamenhofstraat	1022AD	1022AD	ELK	KVB	18	100.0	94.44	61	1x35	2102	11.11	5.56	1.0
	GAS Liander	Zamenhofstraat	1022AD	1022AD	GAS	KVB	16	100.0	100.0	100	G4	1543	0.0	6.25	
	Liander N.V. (NW)	Zamenhofstraat	1022AE	1022AE	ELK	KVB	17	100.0	94.12	53	1x25	1626	0.0	0.0	1.0
	GAS Liander	Zamenhofstraat	1022AE	1022AE	GAS	KVB	15	100.0	100.0	100	G4	1123	0.0	0.0	
	Liander N.V. (NW)	Zamenhofstraat	1022AG	1022AH	ELK	KVB	23	100.0	86.96	52	1x25	6328	21.74	0.0	1.2
	GAS Liander	Zamenhofstraat	1022AG	1022AH	GAS	KVB	20	100.0	95.0	60	G4	8528	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1022AJ	1022AJ	ELK	KVB	21	100.0	100.0	81	1x25	2524	4.76	0.0	1.1
	GAS Liander	Meeuwenlaan	1022AJ	1022AJ	GAS	KVB	18	100.0	100.0	78	G4	2296	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1022AK	1022AK	ELK	KVB	20	100.0	100.0	60	1x25	3128	10.0	0.0	1.1
	GAS Liander	Meeuwenlaan	1022AK	1022AK	GAS	KVB	16	100.0	100.0	94	G4	1704	0.0	0.0	
	Liander N.V. (NW)	Meeuwenlaan	1022AL	1022AL	ELK	KVB	13	100.0	100.0	54	1x25	3551	38.46	7.69	1.4
	GAS Liander	Meeuwenlaan	1022AL	1022AL	GAS	KVB	11	100.0	100.0	100	G4	1373	0.0	9.09	
Liander N.V.	Liander N.V. (NW)	Meeuwenlaan	1022AM	1022AN	ELK	KVB	22	100.0	81.82	36	1x25	7588	13.64	0.0	1.2
	GAS Liander	Meeuwenlaan	1022AM	1022AN	GAS	KVB	15	100.0	100.0	60	G4	3146	0.0	0.0	
	Liander N.V. (NW)	Merelstraat	1022AP	1022AP	ELK	KVB	15	100.0	100.0	93	1x25	2776	0.0	0.0	1.0
	GAS Liander	Merelstraat	1022AP	1022AP	GAS	KVB	15	100.0	100.0	93	G4	1663	0.0	0.0	
	Liander N.V. (NW)	Pluvierstraat	1022AR	1022AR	ELK	KVB	19	100.0	94.74	84	1x25	2310	5.26	0.0	1.1
	GAS Liander	Pluvierstraat	1022AR	1022AR	GAS	KVB	18	100.0	100.0	89	G4	1656	0.0	0.0	
	Liander N.V. (NW)	Pluvierplein	1022AS	1022AS	ELK	KVB	16	100.0	100.0	94	1x25	2167	12.5	6.25	1.1
	GAS Liander	Pluvierplein	1022AS	1022AS	GAS	KVB	16	100.0	100.0	100	G4	1574	0.0	6.25	
	Liander N.V. (NW)	Pluvierplein	1022AT	1022AT	ELK	KVB	12	100.0	100.0	100	1x25	2260	16.67	0.0	1.2
	GAS Liander	Pluvierplein	1022AT	1022AT	GAS	KVB	12	100.0	100.0	92	G4	1717	0.0	0.0	
	Liander N.V. (NW)	Pelikaanstraat	1022AV	1022AV	ELK	KVB	12	100.0	100.0	100	1x25	2183	0.0	0.0	1.0
