MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VR	1018VR	GAS	KVB	28	100	96,43	93	G4	2670	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018VS	1018VS	ELK	KVB	24	100	100	58	1x25	2790	8,33	0	1,7
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VS	1018VS	GAS	KVB	21	100	100	95	G4	1217	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018VT	1018VT	ELK	KVB	39	100	100	67	1x25	1907	2,56	0	1,7
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VT	1018VT	GAS	KVB	38	100	100	100	G4	1063	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018VV	1018VV	ELK	KVB	43	100	100	72	1x25	1852	2,33	0	1,6
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VV	1018VV	GAS	KVB	39	100	100	97	G4	1061	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018VW	1018VW	ELK	KVB	37	100	89,19	86	1x25	2156	0	0	1,3
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VW	1018VW	GAS	KVB	33	100	87,88	91	G4	1157	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018VX	1018VX	ELK	KVB	40	100	92,5	65	1x25	1948	10	0	1,6
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VX	1018VX	GAS	KVB	36	100	94,44	89	G4	1116	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018VZ	1018VZ	ELK	KVB	13	100	92,31	69	1x25	2514	0	0	1,5
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018VZ	1018VZ	GAS	KVB	12	100	100	100	G4	1258	0	0	1
Liander N.V.	Liander N.V. (NW)	Jacob Burggraafstraat	1018WA	1018WA	ELK	KVB	150	100	94,67	49	3x25	2423	2	0	2,2
Liander N.V.	GAS Liander	Jacob Burggraafstraat	1018WA	1018WA	GAS	KVB	144	100	95,83	99	G4	871	0	0	1
Liander N.V.	GAS Liander	Roetersstraat	1018WC	1018WC	GAS	KVB	23	100	95,65	87	G4	1534	0	0	1
Liander N.V.	Liander N.V. (NW)	Roetersstraat	1018WD	1018WD	ELK	KVB	19	100	94,74	74	1x25	3566	10,53	0	1,7
Liander N.V.	GAS Liander	Roetersstraat	1018WD	1018WD	GAS	KVB	17	100	88,24	94	G4	1162	0	0	1
Liander N.V.	GAS Liander	Roetersstraat	1018WE	1018WE	GAS	KVB	29	100	96,55	93	G4	2807	0	0	1
Liander N.V.	Liander N.V. (NW)	Lepelkruisstraat	1018WG	1018WG	ELK	KVB	37	100	100	76	1x25	1757	8,11	2,7	1,3
Liander N.V.	GAS Liander	Lepelkruisstraat	1018WG	1018WG	GAS	KVB	33	100	100	94	G4	1127	0	3,03	1
Liander N.V.	Liander N.V. (NW)	Lepelkruisstraat	1018WH	1018WK	ELK	KVB	29	100	89,66	66	1x25	2856	3,45	0	1,2
Liander N.V.	GAS Liander	Lepelkruisstraat	1018WH	1018WK	GAS	KVB	24	100	100	71	G4	2367	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018WL	1018WL	ELK	KVB	30	100	100	50	1x25	1826	6,67	0	1,1
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WL	1018WL	GAS	KVB	27	100	100	74	G4	1162	0	0	1
Liander N.V.	Liander N.V. (NW)	Jan Witheijnstraat	1018WM	1018WM	ELK	KVB	66	100	100	97	1x25	2066	4,55	0	1,1
Liander N.V.	GAS Liander	Jan Witheijnstraat	1018WM	1018WM	GAS	KVB	64	100	100	100	G4	991	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018WN	1018WN	ELK	KVB	33	100	93,94	73	1x25	1786	0	0	1,4
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WN	1018WN	GAS	KVB	26	100	100	100	G4	970	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018WP	1018WP	ELK	KVB	30	100	96,67	90	1x25	1441	3,33	0	1,3
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WP	1018WP	GAS	KVB	26	100	100	100	G4	817	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018WR	1018WR	ELK	KVB	27	100	88,89	59	1x25	1976	3,7	0	1,8
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WR	1018WR	GAS	KVB	24	100	95,83	92	G4	1092	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018WS	1018WS	ELK	KVB	14	100	92,86	86	1x25	2727	0	0	1,3
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WS	1018WS	GAS	KVB	12	100	100	100	G4	1665	0	0	1
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WT	1018WT	GAS	KVB	28	100	96,43	93	G4	1702	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018WV	1018WV	ELK	KVB	18	100	94,44	61	1x25	3252	0	0	1
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018WV	1018WV	GAS	KVB	16	100	93,75	94	G4	2262	0	0	1
Liander N.V.	Liander N.V. (NW)	Kruithuisstraat	1018WW	1018WW	ELK	KVB	80	100	97,5	51	1x25	3145	2,5	0	1
Liander N.V.	GAS Liander	Kruithuisstraat	1018WW	1018WW	GAS	KVB	76	100	97,37	100	G4	1135	0	0	1
Liander N.V.	Liander N.V. (NW)	Weesperplein	1018WZ	1018WZ	ELK	KVB	31	100	77,42	55	1x25	3563	16,13	0	1,8
Liander N.V.	GAS Liander	Weesperplein	1018WZ	1018WZ	GAS	KVB	21	100	90,48	86	G4	1398	0	0	1
Liander N.V.	GAS Liander	Valckenierstraat	1018XB	1018XB	GAS	KVB	15	100	100	100	G4	912	0	0	1
Liander N.V.	Liander N.V. (NW)	Valckenierstraat	1018XC	1018XC	ELK	KVB	22	100	100	77	1x25	1715	0	0	1,1
Liander N.V.	GAS Liander	Valckenierstraat	1018XC	1018XC	GAS	KVB	21	100	100	100	G4	851	0	0	1
Liander N.V.	GAS Liander	Valckenierstraat	1018XD	1018XD	GAS	KVB	14	100	100	57	G4	1961	0	0	1
Liander N.V.	Liander N.V. (NW)	Valckenierstraat	1018XE	1018XE	ELK	KVB	45	100	88,89	56	1x25	4177	17,78	0	1,4
Liander N.V.	GAS Liander	Valckenierstraat	1018XE	1018XE	GAS	KVB	38	100	97,37	100	G4	1235	0	0	1
Liander N.V.	GAS Liander	Valckenierstraat	1018XG	1018XH	GAS	KVB	30	100	96,67	73	G4	2939	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Prinsengracht	1018XJ	1018XJ	ELK	KVB	35	100	100	83	1x25	2599	5,71	0	1,1
Liander N.V.	GAS Liander	Nieuwe Prinsengracht	1018XJ	1018XJ	GAS	KVB	32	100	100	81	G4	1571	0	0	1
Liander N.V.	Liander N.V. (NW)	Lepelstraat	1018XK	1018XK	ELK	KVB	38	100	100	76	1x25	1423	0	0	1,3
Liander N.V.	GAS Liander	Lepelstraat	1018XK	1018XK	GAS	KVB	34	100	100	97	G4	912	0	0	1
Liander N.V.	Liander N.V. (NW)	Lepelstraat	1018XL	1018XL	ELK	KVB	29	100	100	76	1x25	1178	0	0	1
Liander N.V.	GAS Liander	Lepelstraat	1018XL	1018XL	GAS	KVB	24	100	100	96	G4	1069	0	0	1
Liander N.V.	Liander N.V. (NW)	Lepelstraat	1018XM	1018XM	ELK	KVB	56	100	55,36	55	1x50	1203	0	0	4
Liander N.V.	GAS Liander	Lepelstraat	1018XM	1018XM	GAS	KVB	46	100	54,35	65	G4	1017	0	0	1
Liander N.V.	Liander N.V. (NW)	Onbekendegracht	1018XN	1018XN	ELK	KVB	13	100	100	85	1x25	3520	0	0	1,2
Liander N.V.	GAS Liander	Onbekendegracht	1018XN	1018XN	GAS	KVB	13	100	100	100	G4	1420	0	0	1
Liander N.V.	Liander N.V. (NW)	Onbekendegracht	1018XP	1018XP	ELK	KVB	19	100	100	68	1x25	1866	0	0	1,7
Liander N.V.	GAS Liander	Onbekendegracht	1018XP	1018XP	GAS	KVB	16	100	100	100	G4	1110	0	0	1
Liander N.V.	GAS Liander	Onbekendegracht	1018XR	1018XS	GAS	KVB	37	100	94,59	92	G4	1742	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018XT	1018XT	ELK	KVB	17	100	100	71	1x25	2270	0	0	1,1
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018XT	1018XT	GAS	KVB	16	100	100	100	G4	767	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018XV	1018XV	ELK	KVB	12	100	75	42	1x25	2956	8,33	0	1,4
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018XV	1018XW	GAS	KVB	26	100	100	88	G4	2367	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018XW	1018XW	ELK	KVB	19	100	100	95	1x25	2824	0	0	1,1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018XX	1018XX	ELK	KVB	40	100	100	88	1x25	2136	5	0	1,1
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018XX	1018XX	GAS	KVB	36	100	100	100	G4	1140	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwe Achtergracht	1018XZ	1018XZ	ELK	KVB	35	100	100	86	1x25	2046	0	0	1
Liander N.V.	GAS Liander	Nieuwe Achtergracht	1018XZ	1018XZ	GAS	KVB	34	100	100	100	G4	1130	0	0	1
Liander N.V.	Liander N.V. (NW)	Korte Lepelstraat	1018ZA	1018ZA	ELK	KVB	29	100	89,66	69	1x25	4814	10,34	0	1,5
Liander N.V.	GAS Liander	Korte Lepelstraat	1018ZA	1018ZA	GAS	KVB	24	100	100	88	G4	1921	0	0	1
Liander N.V.	Liander N.V. (NW)	Alexanderkade	1018ZC	1018ZC	ELK	KVB	81	100	98,77	86	1x25	4854	7,41	0	1,2
Liander N.V.	GAS Liander	Alexanderkade	1018ZC	1018ZC	GAS	KVB	78	100	100	96	G4	1346	0	0	1
Liander N.V.	Liander N.V. (NW)	Laagte Kadijk	1018ZD	1018ZD	ELK	KVB	41	100	100	83	1x25	3071	2,44	0	1,1
Liander N.V.	GAS Liander	Laagte Kadijk	1018ZD	1018ZD	GAS	KVB	38	100	97,37	97	G4	1016	0	0	1
Liander N.V.	Liander N.V. (NW)	Binnenkadijk	1018ZE	1018ZE	ELK	KVB	45	100	97,78	93	1x25	1704	4,44	2,22	1
Liander N.V.	GAS Liander	Binnenkadijk	1018ZE	1018ZE	GAS	KVB	45	100	97,78	98	G4	707	0	2,22	1
Liander N.V.	Liander N.V. (NW)	Binnenkadijk	1018ZG	1018ZG	ELK	KVB	42	100	100	93	1x25	1952	2,38	0	1,1
Liander N.V.	GAS Liander	Binnenkadijk	1018ZG	1018ZG	GAS	KVB	42	100	100	98	G4	857	0	0	1
Liander N.V.	Liander N.V. (NW)	Binnenkadijk	1018ZH	1018ZH	ELK	KVB	46	100	100	98	1x25	1959	2,17	0	1
Liander N.V.	GAS Liander	Binnenkadijk	1018ZH	1018ZH	GAS	KVB	46	100	100	98	G4	812	0	0	1
Liander N.V.	Liander N.V. (NW)	Binnenkadijk	1018ZJ	1018ZJ	ELK	KVB	39	100	100	90	1x25	2106	2,56	0	1,1
Liander N.V.	GAS Liander	Binnenkadijk	1018ZJ	1018ZJ	GAS	KVB	39	100	100	97	G4	820	0	0	1
Liander N.V.	Liander N.V. (NW)	Wittenburgergracht	1018ZK	1018ZK	ELK	KVB	29	100	82,76	86	3x25	3642	13,79	0	1,6
Liander N.V.	GAS Liander	Wittenburgergracht	1018ZK	1018ZK	GAS	KVB	23	100	95,65	87	G4	1580	0	0	1
Liander N.V.	Liander N.V. (NW)	Wittenburgergracht	1018ZL	1018ZL	ELK	KVB	43	100	90,7	67	3x25	2934	6,98	0	1,8
Liander N.V.	GAS Liander	Wittenburgergracht	1018ZL	1018ZL	GAS	KVB	30	100	100	93	G4	1614	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwevaart	1018ZM	1018ZM	ELK	KVB	63	98,41	95,24	83	1x25	2579	6,35	0	1,3
Liander N.V.	GAS Liander	Nieuwevaart	1018ZM	1018ZM	GAS	KVB	59	100	94,92	98	G4	813	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwevaart	1018ZN	1018ZN	ELK	KVB	17	100	100	76	1x25	2634	5,88	0	1,4
Liander N.V.	GAS Liander	Nieuwevaart	1018ZN	1018ZN	GAS	KVB	16	100	100	100	G4	1140	0	0	1
Liander N.V.	Liander N.V. (NW)	Matrozenhof	1018ZP	1018ZP	ELK	KVB	77	100	98,7	92	3x25	2095	1,3	0	1,1
Liander N.V.	GAS Liander	Matrozenhof	1018ZP	1018ZP	GAS	KVB	74	100	100	100	G4	846	0	0	1
Liander N.V.	Liander N.V. (NW)	Matrozenhof	1018ZR	1018ZR	ELK	KVB	37	100	97,3	92	1x25	2346	2,7	0	1
Liander N.V.	GAS Liander	Matrozenhof	1018ZR	1018ZR	GAS	KVB	36	100	97,22	97	G4	929	0	0	1
Liander N.V.	Liander N.V. (NW)	Buiten Kadijken	1018ZS	1018ZS	ELK	KVB	73	100	100	88	1x25	2470	2,74	0	1,1
Liander N.V.	GAS Liander	Buiten Kadijken	1018ZS	1018ZS	GAS	KVB	71	100	100	100	G4	921	0	0	1
Liander N.V.	Liander N.V. (NW)	Overhaalsgang	1018ZT	1018ZT	ELK	KVB	25	100	100	88	1x25	2123	0	0	1
Liander N.V.	GAS Liander	Overhaalsgang	1018ZT	1018ZT	GAS	KVB	23	100	100	100	G4	942	0	0	1
Liander N.V.	Liander N.V. (NW)	Plantagekade	1018ZV	1018ZV	ELK	KVB	67	100	100	76	1x25	4100	7,46	0	1,1
Liander N.V.	GAS Liander	Plantagekade	1018ZV	1018ZV	GAS	KVB	65	100	100	97	G4	1266	0	0	1
Liander N.V.	Liander N.V. (NW)	Windroosplein	1018ZW	1018ZW	ELK	KVB	105	100	99,05	74	1x25	2856	7,62	0	1,1
Liander N.V.	GAS Liander	Windroosplein	1018ZW	1018ZW	GAS	KVB	100	100	100	97	G4	1188	0	0	1
Liander N.V.	Liander N.V. (NW)	Windrooskade	1018ZX	1018ZX	ELK	KVB	39	100	97,44	82	1x25	2271	5,13	0	1,1
Liander N.V.	GAS Liander	Windrooskade	1018ZX	1018ZX	GAS	KVB	37	100	97,3	100	G4	1093	0	0	1
Liander N.V.	Liander N.V. (NW)	Windroosplein	1018ZZ	1018ZZ	ELK	KVB	49	100	97,96	59	1x25	4318	10,2	0	1,2
Liander N.V.	GAS Liander	Windroosplein	1018ZZ	1018ZZ	GAS	KVB	44	100	100	82	G4	1799	0	0	1
Liander N.V.	GAS Liander	Zeeburgerpad	1019AA	1019AA	GAS	KVB	11	100	90,91	64	G6	3211	0	0	1
Liander N.V.	GAS Liander	Zeeburgerpad	1019AB	1019AD	GAS	KVB	25	100	96	48	G4	4518	0	0	1
Liander N.V.	Liander N.V. (NW)	Cruquiusweg	1019AK	1019AS	ELK	KVB	24	100	62,5	33	3x25	2186	29,17	0	1,8
Liander N.V.	Liander N.V. (NW)	Borneokade	1019AV	1019AW	ELK	KVB	56	96,43	94,64	95	3x25	5137	10,71	1,79	2,2
Liander N.V.	GAS Liander	Borneokade	1019AV	1019AW	GAS	KVB	49	100	83,67	92	G4	2496	0	2,04	1
Liander N.V.	Liander N.V. (NW)	Panamakade	1019AX	1019AX	ELK	KVB	92	97,83	96,74	76	1x35	3591	3,26	0	1,6
Liander N.V.	GAS Liander	Panamakade	1019AX	1019AX	GAS	KVB	11	100	100	100	G4	1566	0	0	1
Liander N.V.	Liander N.V. (NW)	Panamalaan	1019AZ	1019AZ	ELK	KVB	122	100	98,36	64	1x35	3222	4,1	0	1,2
Liander N.V.	GAS Liander	Panamalaan	1019AZ	1019BD	GAS	KVB	12	100	58,33	67	G4	3457	0	0	1
Liander N.V.	Liander N.V. (NW)	Verbindingsdam AB	1019BD	1019BD	ELK	KVB	13	84,62	84,62	92	3x25	3738	38,46	0	4
Liander N.V.	Liander N.V. (NW)	Levantkade	1019BE	1019BG	ELK	KVB	52	100	96,15	81	3x25	3880	13,46	0	1,4
Liander N.V.	GAS Liander	Levantkade	1019BE	1019BG	GAS	KVB	32	100	96,88	91	G4	2101	0	0	1
Liander N.V.	Liander N.V. (NW)	Surinamekade	1019BH	1019BH	ELK	KVB	15	100	80	73	3x25	3189	0	0	2,1
Liander N.V.	GAS Liander	Surinamekade	1019BH	1019BJ	GAS	KVB	24	100	75	50	OBK	721	0	0	1
Liander N.V.	Liander N.V. (NW)	Javakade	1019BK	1019BK	ELK	KVB	40	100	97,5	78	1x35	4964	12,5	0	1,2
Liander N.V.	Liander N.V. (NW)	Oostelijke Handelskade	1019BM	1019BM	ELK	KVB	45	100	82,22	56	3x25	3831	17,78	0	1,2
Liander N.V.	GAS Liander	Oostelijke Handelskade	1019BN	1019BN	GAS	KVB	22	100	100	86	G4	1993	0	0	1
Liander N.V.	Liander N.V. (NW)	Oostelijke Handelskade	1019BP	1019BP	ELK	KVB	58	100	98,28	60	1x35	3895	5,17	0	1,1
Liander N.V.	GAS Liander	Oostelijke Handelskade	1019BP	1019BP	GAS	KVB	18	100	100	89	G4	1567	0	0	1
Liander N.V.	GAS Liander	Piet Heinkade	1019BR	1019BV	GAS	KVB	18	100	88,89	61	G4	4602	0	0	1
Liander N.V.	Liander N.V. (NW)	Dijksgracht	1019BT	1019BT	ELK	KVB	32	100	100	41	3x25	4023	0	0	2,7
Liander N.V.	GAS Liander	Oostelijke Handelskade	1019BW	1019BX	GAS	KVB	55	100	100	96	G4	1275	0	1,82	1
Liander N.V.	Liander N.V. (NW)	Veemkade	1019BX	1019BX	ELK	KVB	54	100	100	96	1x35	4678	9,26	1,85	1,1
Liander N.V.	Liander N.V. (NW)	Veemkade	1019BZ	1019BZ	ELK	KVB	57	100	100	89	1x35	3832	5,26	1,75	1,1
Liander N.V.	GAS Liander	Veemkade	1019BZ	1019BZ	GAS	KVB	53	100	100	98	G4	1172	0	1,89	1
Liander N.V.	GAS Liander	Veemarkt	1019CA	1019CL	GAS	KVB	51	100	94,12	86	G4	2365	0	0	1
Liander N.V.	Liander N.V. (NW)	Veemarkt	1019CJ	1019CL	ELK	KVB	29	100	75,86	52	1x25	3493	17,24	0	1,1
Liander N.V.	Liander N.V. (NW)	Veemarkt	1019CM	1019CN	ELK	KVB	23	100	95,65	65	1x25	5229	17,39	0	1,5
Liander N.V.	GAS Liander	Veemarkt	1019CM	1019CN	GAS	KVB	18	100	100	89	G4	1174	0	0	1
Liander N.V.	Liander N.V. (NW)	Dick Greinerstraat	1019CP	1019CP	ELK	KVB	23	100	100	87	1x25	2433	8,7	0	1,1
Liander N.V.	GAS Liander	Dick Greinerstraat	1019CP	1019CP	GAS	KVB	22	100	100	95	G4	946	0	0	1
Liander N.V.	Liander N.V. (NW)	Dick Greinerstraat	1019CR	1019CR	ELK	KVB	19	100	100	100	1x25	1949	0	0	1
Liander N.V.	GAS Liander	Dick Greinerstraat	1019CR	1019CR	GAS	KVB	19	100	100	100	G4	860	0	0	1
Liander N.V.	Liander N.V. (NW)	Dick Greinerstraat	1019CS	1019CS	ELK	KVB	27	100	100	93	1x25	1943	0	0	1,2
Liander N.V.	GAS Liander	Dick Greinerstraat	1019CS	1019CS	GAS	KVB	26	100	100	100	G4	889	0	0	1
Liander N.V.	Liander N.V. (NW)	Dick Greinerstraat	1019CT	1019CT	ELK	KVB	25	100	100	84	1x25	1902	4	0	1
Liander N.V.	GAS Liander	Dick Greinerstraat	1019CT	1019CT	GAS	KVB	25	100	100	96	G4	900	0	0	1
Liander N.V.	Liander N.V. (NW)	Dick Greinerstraat	1019CV	1019CV	ELK	KVB	22	100	100	91	1x25	1934	4,55	0	1
Liander N.V.	GAS Liander	Dick Greinerstraat	1019CV	1019CV	GAS	KVB	22	100	100	100	G4	854	0	0	1
Liander N.V.	Liander N.V. (NW)	H J M Walenkampstraat	1019CX	1019CX	ELK	KVB	26	100	100	100	3x25	1780	0	0	1
Liander N.V.	GAS Liander	H J M Walenkampstraat	1019CX	1019CX	GAS	KVB	25	100	96	100	G4	811	0	0	1
Liander N.V.	GAS Liander	Veemkade	1019CZ	1019DA	GAS	KVB	23	100	95,65	78	G4	2848	0	0	1
Liander N.V.	GAS Liander	Veemarkt	1019DB	1019DD	GAS	KVB	22	100	100	73	G4	3326	0	4,55	1
Liander N.V.	GAS Liander	Veemarkt	1019DE	1019DE	GAS	KVB	18	100	94,44	78	G4	1817	0	0	1
Liander N.V.	GAS Liander	Veemarkt	1019DG	1019DG	GAS	KVB	17	100	100	88	G4	1794	0	0	1
Liander N.V.	Liander N.V. (NW)	Entrepothof	1019DH	1019DH	ELK	KVB	25	100	100	88	1x25	2558	4	4	1,1
Liander N.V.	GAS Liander	Entrepothof	1019DH	1019DH	GAS	KVB	24	100	100	100	G4	1014	0	4,17	1
Liander N.V.	Liander N.V. (NW)	Entrepothof	1019DJ	1019DJ	ELK	KVB	24	100	100	83	1x35	5191	16,67	8,33	1,1
Liander N.V.	GAS Liander	Entrepothof	1019DJ	1019DJ	GAS	KVB	23	100	100	87	G4	1888	0	8,7	1
Liander N.V.	Liander N.V. (NW)	Entrepothof	1019DK	1019DK	ELK	KVB	23	100	100	65	1x35	2727	4,35	0	1,2
Liander N.V.	GAS Liander	Entrepothof	1019DK	1019DK	GAS	KVB	22	100	100	100	G4	973	0	0	1
Liander N.V.	Liander N.V. (NW)	Entrepothof	1019DL	1019DL	ELK	KVB	39	100	100	90	1x35	2355	0	0	1,1
Liander N.V.	GAS Liander	Entrepothof	1019DL	1019DL	GAS	KVB	37	100	100	100	G4	910	0	0	1
Liander N.V.	Liander N.V. (NW)	Entrepothof	1019DM	1019DM	ELK	KVB	25	100	100	84	1x35	1980	8	4	1
Liander N.V.	GAS Liander	Entrepothof	1019DM	1019DM	GAS	KVB	23	100	100	100	G4	864	0	4,35	1
Liander N.V.	Liander N.V. (NW)	Oostelijke Handelskade	1019DN	1019DN	ELK	KVB	69	100	100	91	1x35	3002	4,35	0	1,1
Liander N.V.	Liander N.V. (NW)	Dirk Vreekenstraat	1019DP	1019DP	ELK	KVB	92	100	98,91	99	3x25	3397	0	0	1,1
Liander N.V.	Liander N.V. (NW)	Rietlandpark	1019DR	1019DR	ELK	KVB	28	100	100	100	3x25	2866	0	0	1,1
Liander N.V.	Liander N.V. (NW)	Rietlandpark	1019DS	1019DS	ELK	KVB	33	100	100	94	3x25	4752	9,09	0	1,1
Liander N.V.	Liander N.V. (NW)	Rietlandpark	1019DT	1019DT	ELK	KVB	43	100	93,02	81	3x25	3364	11,63	0	1,2
Liander N.V.	Liander N.V. (NW)	Rietlandpark	1019DV	1019DV	ELK	KVB	36	100	100	100	3x25	4652	5,56	0	1,2
Liander N.V.	GAS Liander	Zeeburgerpad AB	1019DX	1019EA	GAS	KVB	38	100	94,74	100	G4	1314	0	2,63	1
Liander N.V.	Liander N.V. (NW)	Zeeburgerpad AB	1019DZ	1019DZ	ELK	KVB	10	100	100	70	3x25	2924	10	0	1,1
Liander N.V.	Liander N.V. (NW)	H J M Walenkampstraat	1019EA	1019EA	ELK	KVB	23	100	100	91	3x25	2029	8,7	4,35	1,1
Liander N.V.	Liander N.V. (NW)	H J M Walenkampstraat	1019EB	1019EB	ELK	KVB	25	100	100	96	3x25	2019	8	4	1
Liander N.V.	GAS Liander	H J M Walenkampstraat	1019EB	1019EB	GAS	KVB	25	100	100	100	G4	849	0	4	1
Liander N.V.	Liander N.V. (NW)	H J M Walenkampstraat	1019EC	1019EC	ELK	KVB	22	100	100	91	3x25	1946	0	0	1
Liander N.V.	GAS Liander	H J M Walenkampstraat	1019EC	1019EC	GAS	KVB	22	100	100	100	G4	831	0	0	1
Liander N.V.	Liander N.V. (NW)	Ertskade	1019ED	1019ED	ELK	KVB	23	95,65	95,65	83	1x35	3870	0	0	1,3
Liander N.V.	Liander N.V. (NW)	Hildo Kropplein	1019EE	1019EE	ELK	KVB	31	100	90,32	81	1x25	1777	16,13	0	1,1
Liander N.V.	GAS Liander	Hildo Kropplein	1019EE	1019EE	GAS	KVB	27	100	96,3	96	G4	866	0	0	1
Liander N.V.	Liander N.V. (NW)	Hildo Kropplein	1019EG	1019EG	ELK	KVB	27	100	96,3	93	1x25	2222	0	0	1,1
Liander N.V.	GAS Liander	Hildo Kropplein	1019EG	1019EG	GAS	KVB	26	100	96,15	96	G4	878	0	0	1
Liander N.V.	Liander N.V. (NW)	J M van der Meylaan	1019EH	1019EL	ELK	KVB	34	100	94,12	74	1x25	3313	17,65	0	1,3
Liander N.V.	GAS Liander	J M van der Meylaan	1019EH	1019EL	GAS	KVB	27	100	100	93	G4	1358	0	0	1
Liander N.V.	Liander N.V. (NW)	Rietlandpark	1019EM	1019EN	ELK	KVB	22	100	100	82	1x25	4997	0	0	1,1
Liander N.V.	GAS Liander	Rietlandpark	1019EM	1019EN	GAS	KVB	21	100	100	95	G4	1121	0	0	1
Liander N.V.	Liander N.V. (NW)	J M van der Meylaan	1019EP	1019EP	ELK	KVB	12	100	100	100	1x25	3181	0	0	1,2
Liander N.V.	GAS Liander	J M van der Meylaan	1019EP	1019EP	GAS	KVB	12	100	100	100	G4	1296	0	0	1
Liander N.V.	Liander N.V. (NW)	J M van der Meylaan	1019ER	1019ER	ELK	KVB	16	100	100	88	1x25	3437	6,25	6,25	1,3
Liander N.V.	GAS Liander	J M van der Meylaan	1019ER	1019ER	GAS	KVB	13	100	100	92	G4	829	0	7,69	1
Liander N.V.	Liander N.V. (NW)	J M van der Meylaan	1019ES	1019ES	ELK	KVB	18	100	100	100	1x25	1765	0	0	1
Liander N.V.	GAS Liander	J M van der Meylaan	1019ES	1019ES	GAS	KVB	18	100	100	100	G4	909	0	0	1
Liander N.V.	Liander N.V. (NW)	Hildo Kropplein	1019ET	1019ET	ELK	KVB	14	100	100	93	1x25	1612	7,14	7,14	1,2
Liander N.V.	GAS Liander	Hildo Kropplein	1019ET	1019ET	GAS	KVB	14	100	100	93	G4	942	0	7,14	1
Liander N.V.	Liander N.V. (NW)	Hildo Kropplein	1019EV	1019EV	ELK	KVB	14	100	100	100	1x25	2453	7,14	0	1,1
Liander N.V.	GAS Liander	Hildo Kropplein	1019EV	1019EV	GAS	KVB	13	100	100	100	G4	1034	0	0	1
Liander N.V.	Liander N.V. (NW)	Rietlandterras	1019EW	1019EW	ELK	KVB	27	100	100	100	3x25	3130	3,7	0	1,2
Liander N.V.	Liander N.V. (NW)	Hildo Kropplein	1019EX	1019EX	ELK	KVB	14	100	100	100	1x25	2398	7,14	0	1,1
Liander N.V.	GAS Liander	Hildo Kropplein	1019EX	1019EX	GAS	KVB	13	100	100	100	G4	1126	0	0	1
Liander N.V.	Liander N.V. (NW)	Ertskade	1019EZ	1019GA	ELK	KVB	20	100	100	95	1x25	1682	0	0	1,1
Liander N.V.	GAS Liander	Hildo Kropplein	1019GA	1019GA	GAS	KVB	19	100	100	100	G4	875	0	0	1
